t,toolFx,toolFy,toolFz,toolX,toolY,toolZ,toolVx,toolVy,toolVz,work,toolKE,nBroken,nFrag,detachedVol,specificEnergy,grpZ,grpVz,grpFx,grpFy,grpFz,grpSzz,eEl,eJnt,eGc,eFric,eCund,eLys
0,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131053,-8,0,0,0,0,0,0,0,0,0,0
5.86106e-08,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131052,-8,0,0,0,0.000279436,1.69993e-23,-1.37346e-24,0,0,-3.35468e-13,-1.21519e-25
1.17221e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131052,-8,0,0,0,-0.000580194,4.9615e-23,-9.82325e-22,0,0,-7.46029e-12,-7.52527e-25
1.75832e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131051,-8,0,0,0,-0.000230047,1.05525e-22,-4.03189e-21,0,0,-2.38672e-11,-2.08173e-24
2.34442e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131051,-8,0,0,0,-9.426e-05,1.62031e-22,-8.62528e-21,0,0,-4.56635e-11,-4.15935e-24
2.93053e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131051,-8,0,0,0,0.000189916,2.1671e-22,-1.37569e-20,0,0,-6.97802e-11,-7.15375e-24
3.51664e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.13105,-8,0,0,0,6.34332e-05,2.63699e-22,-1.99491e-20,0,0,-9.60643e-11,-1.13037e-23
4.10274e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.13105,-8,0,0,0,0.000216437,3.00293e-22,-2.66223e-20,0,0,-1.24335e-10,-1.67465e-23
4.68885e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131049,-8,0,0,0,0.0005082,3.08737e-22,-3.42836e-20,0,0,-1.5483e-10,-2.37118e-23
5.27495e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131049,-8,0,0,0,0.000657977,2.73969e-22,-4.26528e-20,0,0,-1.8691e-10,-3.20409e-23
5.86106e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131048,-8,0,0,0,0.000786843,1.97681e-22,-5.13327e-20,0,0,-2.19862e-10,-4.15909e-23
6.44716e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131048,-8,0,0,0,0.00138693,8.58961e-23,-6.04941e-20,0,0,-2.54171e-10,-5.17796e-23
7.03327e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131047,-8,0,0,0,0.00146818,-5.59014e-23,-7.05594e-20,0,0,-2.89047e-10,-6.25759e-23
7.61938e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131047,-8,0,0,0,0.00192125,-2.26522e-22,-8.08379e-20,0,0,-3.24814e-10,-7.39276e-23
8.20548e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131046,-8,0,0,0,0.00254296,-4.19125e-22,-9.15873e-20,0,0,-3.61171e-10,-8.56714e-23
8.79159e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131046,-8,0,0,0,0.00276012,-6.40146e-22,-1.02033e-19,0,0,-3.98487e-10,-9.78135e-23
9.37769e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131045,-8,0,0,0,0.00318321,-8.81549e-22,-1.13732e-19,0,0,-4.36144e-10,-1.10372e-22
9.9638e-07,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131045,-8,0,0,0,0.00375228,-1.13429e-21,-1.253e-19,0,0,-4.73758e-10,-1.2322e-22
1.05499e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131044,-8,0,0,0,0.00407375,-1.39893e-21,-1.36609e-19,0,0,-5.11655e-10,-1.36043e-22
1.1136e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131044,-8,0,0,0,0.0044146,-1.65184e-21,-1.47953e-19,0,0,-5.50083e-10,-1.48666e-22
1.17221e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131044,-8,0,0,0,0.00491179,-1.91722e-21,-1.59272e-19,0,0,-5.8855e-10,-1.61359e-22
1.23082e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131043,-8,0,0,0,0.00538946,-2.14549e-21,-1.70909e-19,0,0,-6.27319e-10,-1.73933e-22
1.28943e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131043,-8,0,0,0,0.00589668,-2.38797e-21,-1.82629e-19,0,0,-6.66609e-10,-1.86447e-22
1.34804e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131042,-8,0,0,0,0.00640183,-2.60604e-21,-1.94363e-19,0,0,-7.06152e-10,-1.98703e-22
1.40665e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131042,-8,0,0,0,0.00673683,-2.78736e-21,-2.06298e-19,0,0,-7.46028e-10,-2.10981e-22
1.46526e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131041,-8,0,0,0,0.0070415,-2.96796e-21,-2.18133e-19,0,0,-7.85546e-10,-2.23033e-22
1.52388e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131041,-8,0,0,0,0.00758448,-3.1514e-21,-2.30515e-19,0,0,-8.25321e-10,-2.34895e-22
1.58249e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.13104,-8,0,0,0,0.00792723,-3.32159e-21,-2.42797e-19,0,0,-8.65354e-10,-2.46546e-22
1.6411e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.13104,-8,0,0,0,0.00840947,-3.44472e-21,-2.54769e-19,0,0,-9.05802e-10,-2.58071e-22
1.69971e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131039,-8,0,0,0,0.00872985,-3.56541e-21,-2.67295e-19,0,0,-9.47002e-10,-2.69422e-22
1.75832e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131039,-8,0,0,0,0.00930667,-3.6826e-21,-2.79668e-19,0,0,-9.88281e-10,-2.80579e-22
1.81693e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131038,-8,0,0,0,0.00951535,-3.77033e-21,-2.9274e-19,0,0,-1.02992e-09,-2.91644e-22
1.87554e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131038,-8,0,0,0,0.00980766,-3.84769e-21,-3.05524e-19,0,0,-1.07229e-09,-3.02523e-22
1.93415e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131037,-8,0,0,0,0.0102811,-3.92688e-21,-3.18467e-19,0,0,-1.11495e-09,-3.13346e-22
1.99276e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131037,-8,0,0,0,0.0110195,-3.98478e-21,-3.31111e-19,0,0,-1.15732e-09,-3.24097e-22
2.05137e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131036,-8,0,0,0,0.0109716,-3.99494e-21,-3.44288e-19,0,0,-1.19982e-09,-3.34977e-22
2.10998e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131036,-8,0,0,0,0.0115465,-4.01495e-21,-3.57196e-19,0,0,-1.24172e-09,-3.45786e-22
2.16859e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131036,-8,0,0,0,0.0118232,-4.02026e-21,-3.69601e-19,0,0,-1.28353e-09,-3.56392e-22
2.2272e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131035,-8,0,0,0,0.0121315,-4.07187e-21,-3.82407e-19,0,0,-1.32483e-09,-3.67089e-22
2.28581e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131035,-8,0,0,0,0.0127395,-4.10205e-21,-3.95169e-19,0,0,-1.36613e-09,-3.7768e-22
2.34442e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131034,-8,0,0,0,0.012869,-4.10939e-21,-4.07637e-19,0,0,-1.40742e-09,-3.88261e-22
2.40303e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131034,-8,0,0,0,0.0132049,-4.1256e-21,-4.19867e-19,0,0,-1.44867e-09,-3.98874e-22
2.46164e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131033,-8,0,0,0,0.0135198,-4.15502e-21,-4.3226e-19,0,0,-1.48965e-09,-4.09362e-22
2.52026e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131033,-8,0,0,0,0.0137761,-4.16921e-21,-4.4427e-19,0,0,-1.53085e-09,-4.1992e-22
2.57887e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131032,-8,0,0,0,0.0139208,-4.15741e-21,-4.56777e-19,0,0,-1.57301e-09,-4.30401e-22
2.63748e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131032,-8,0,0,0,0.0144421,-4.18074e-21,-4.69542e-19,0,0,-1.61557e-09,-4.4081e-22
2.69609e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131031,-8,0,0,0,0.0145067,-4.2016e-21,-4.81774e-19,0,0,-1.65838e-09,-4.51212e-22
2.7547e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131031,-8,0,0,0,0.0147135,-4.23247e-21,-4.94655e-19,0,0,-1.70208e-09,-4.615e-22
2.81331e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.13103,-8,0,0,0,0.0146991,-4.24907e-21,-5.07388e-19,0,0,-1.74635e-09,-4.71749e-22
2.87192e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.13103,-8,0,0,0,0.0147144,-4.25445e-21,-5.20647e-19,0,0,-1.79165e-09,-4.82042e-22
2.93053e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131029,-8,0,0,0,0.0149992,-4.3103e-21,-5.33531e-19,0,0,-1.83766e-09,-4.92296e-22
2.98914e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131029,-8,0,0,0,0.0151799,-4.36032e-21,-5.4765e-19,0,0,-1.88455e-09,-5.02687e-22
3.04775e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131029,-8,0,0,0,0.0153488,-4.40658e-21,-5.60811e-19,0,0,-1.93231e-09,-5.13096e-22
3.10636e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131028,-8,0,0,0,0.0155334,-4.45825e-21,-5.74488e-19,0,0,-1.98124e-09,-5.23472e-22
3.16497e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131028,-8,0,0,0,0.0152047,-4.51391e-21,-5.88712e-19,0,0,-2.0315e-09,-5.33789e-22
3.22358e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131027,-8,0,0,0,0.0154235,-4.5659e-21,-6.03047e-19,0,0,-2.08216e-09,-5.44125e-22
3.28219e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131027,-8,0,0,0,0.0152759,-4.60079e-21,-6.16897e-19,0,0,-2.13351e-09,-5.54483e-22
3.3408e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131026,-8,0,0,0,0.0152913,-4.62984e-21,-6.31105e-19,0,0,-2.18433e-09,-5.64765e-22
3.39941e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131026,-8,0,0,0,0.0150064,-4.64995e-21,-6.45143e-19,0,0,-2.23513e-09,-5.75187e-22
3.45802e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131025,-8,0,0,0,0.0150006,-4.64637e-21,-6.59288e-19,0,0,-2.28518e-09,-5.85616e-22
3.51664e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131025,-8,0,0,0,0.0143905,-4.64524e-21,-6.73178e-19,0,0,-2.33422e-09,-5.96057e-22
3.57525e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131024,-8,0,0,0,0.0142142,-4.63556e-21,-6.86563e-19,0,0,-2.38202e-09,-6.06514e-22
3.63386e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131024,-8,0,0,0,0.0137513,-4.58382e-21,-6.9997e-19,0,0,-2.42968e-09,-6.16956e-22
3.69247e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131023,-8,0,0,0,0.0132211,-4.54272e-21,-7.12956e-19,0,0,-2.47649e-09,-6.27339e-22
3.75108e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131023,-8,0,0,0,0.0125774,-4.51822e-21,-7.25359e-19,0,0,-2.52394e-09,-6.37803e-22
3.80969e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131022,-8,0,0,0,0.0119796,-4.51888e-21,-7.3839e-19,0,0,-2.57163e-09,-6.48282e-22
3.8683e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131022,-8,0,0,0,0.0113364,-4.508e-21,-7.51189e-19,0,0,-2.62014e-09,-6.58772e-22
3.92691e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131021,-8,0,0,0,0.0105489,-4.50099e-21,-7.64665e-19,0,0,-2.66918e-09,-6.69133e-22
3.98552e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131021,-8,0,0,0,0.00971308,-4.50764e-21,-7.77572e-19,0,0,-2.71921e-09,-6.79557e-22
4.04413e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131021,-8,0,0,0,0.0090495,-4.54444e-21,-7.91159e-19,0,0,-2.77039e-09,-6.89925e-22
4.10274e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.13102,-8,0,0,0,0.00827072,-4.60812e-21,-8.04719e-19,0,0,-2.82193e-09,-7.00305e-22
4.16135e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.13102,-8,0,0,0,0.0073793,-4.69523e-21,-8.1836e-19,0,0,-2.87358e-09,-7.10623e-22
4.21996e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131019,-8,0,0,0,0.00655854,-4.77363e-21,-8.32425e-19,0,0,-2.92517e-09,-7.20985e-22
4.27857e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131019,-8,0,0,0,0.00610704,-4.86408e-21,-8.459e-19,0,0,-2.97749e-09,-7.31375e-22
4.33718e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131018,-8,0,0,0,0.00514398,-4.95685e-21,-8.6016e-19,0,0,-3.0299e-09,-7.41809e-22
4.39579e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131018,-8,0,0,0,0.00458564,-5.0633e-21,-8.74355e-19,0,0,-3.08186e-09,-7.52239e-22
4.4544e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131017,-8,0,0,0,0.00373373,-5.08963e-21,-8.88622e-19,0,0,-3.13351e-09,-7.62683e-22
4.51301e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131017,-8,0,0,0,0.00317886,-5.15953e-21,-9.03081e-19,0,0,-3.18463e-09,-7.73237e-22
4.57163e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131016,-8,0,0,0,0.00271761,-5.20147e-21,-9.16968e-19,0,0,-3.23514e-09,-7.83772e-22
4.63024e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131016,-8,0,0,0,0.00206636,-5.22721e-21,-9.30548e-19,0,0,-3.28503e-09,-7.94266e-22
4.68885e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131015,-8,0,0,0,0.00177692,-5.26818e-21,-9.44257e-19,0,0,-3.33405e-09,-8.04718e-22
4.74746e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131015,-8,0,0,0,0.00149223,-5.30144e-21,-9.57753e-19,0,0,-3.38212e-09,-8.15065e-22
4.80607e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131014,-8,0,0,0,0.000758864,-5.31942e-21,-9.71085e-19,0,0,-3.42921e-09,-8.25508e-22
4.86468e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131014,-8,0,0,0,0.000640804,-5.33094e-21,-9.84396e-19,0,0,-3.47566e-09,-8.35951e-22
4.92329e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131014,-8,0,0,0,0.000418532,-5.32904e-21,-9.96969e-19,0,0,-3.52063e-09,-8.46446e-22
4.9819e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131013,-8,0,0,0,0.000136005,-5.34842e-21,-1.00946e-18,0,0,-3.56558e-09,-8.56921e-22
5.04051e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131013,-8,0,0,0,0.000156115,-5.33838e-21,-1.02182e-18,0,0,-3.61033e-09,-8.67338e-22
5.09912e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131012,-8,0,0,0,0.000121777,-5.32301e-21,-1.03426e-18,0,0,-3.65516e-09,-8.77836e-22
5.15773e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131012,-8,0,0,0,-6.85107e-05,-5.3382e-21,-1.04641e-18,0,0,-3.7001e-09,-8.88361e-22
5.21634e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131011,-8,0,0,0,-0.000187744,-5.33212e-21,-1.05891e-18,0,0,-3.74484e-09,-8.98858e-22
5.27495e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131011,-8,0,0,0,-0.000115665,-5.32472e-21,-1.07151e-18,0,0,-3.79003e-09,-9.09271e-22
5.33356e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.13101,-8,0,0,0,-0.000101892,-5.34643e-21,-1.08407e-18,0,0,-3.83486e-09,-9.19762e-22
5.39217e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.13101,-8,0,0,0,-5.79201e-05,-5.35879e-21,-1.09655e-18,0,0,-3.87937e-09,-9.3027e-22
5.45078e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131009,-8,0,0,0,9.22429e-05,-5.37479e-21,-1.10897e-18,0,0,-3.92376e-09,-9.4094e-22
5.50939e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131009,-8,0,0,0,-7.43659e-05,-5.37877e-21,-1.12097e-18,0,0,-3.96732e-09,-9.51505e-22
5.56801e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131008,-8,0,0,0,0.000123663,-5.41048e-21,-1.13344e-18,0,0,-4.01047e-09,-9.62002e-22
5.62662e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131008,-8,0,0,0,0.000343855,-5.44978e-21,-1.14554e-18,0,0,-4.05357e-09,-9.72531e-22
5.68523e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131007,-8,0,0,0,0.00072483,-5.5029e-21,-1.15815e-18,0,0,-4.09624e-09,-9.83144e-22
5.74384e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131007,-8,0,0,0,0.000691439,-5.53484e-21,-1.16977e-18,0,0,-4.13856e-09,-9.93698e-22
5.80245e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131006,-8,0,0,0,0.000890318,-5.56311e-21,-1.18168e-18,0,0,-4.18122e-09,-1.0043e-21
5.86106e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131006,-8,0,0,0,0.00123801,-5.60591e-21,-1.19432e-18,0,0,-4.22407e-09,-1.01487e-21
5.91967e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131006,-8,0,0,0,0.00136289,-5.66616e-21,-1.20665e-18,0,0,-4.26724e-09,-1.02536e-21
5.97828e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131005,-8,0,0,0,0.00176463,-5.73294e-21,-1.21907e-18,0,0,-4.31059e-09,-1.03582e-21
6.03689e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131005,-8,0,0,0,0.00194167,-5.81625e-21,-1.23169e-18,0,0,-4.35427e-09,-1.0464e-21
6.0955e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131004,-8,0,0,0,0.00246452,-5.91568e-21,-1.2448e-18,0,0,-4.39895e-09,-1.05695e-21
6.15411e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131004,-8,0,0,0,0.00293689,-6.06271e-21,-1.25861e-18,0,0,-4.44409e-09,-1.06748e-21
6.21272e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131003,-8,0,0,0,0.00338648,-6.2245e-21,-1.2727e-18,0,0,-4.48958e-09,-1.07801e-21
6.27133e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131003,-8,-2.61577e-06,1.06397e-05,8.7303e-05,0.00379541,-6.39023e-21,-1.28626e-18,-3.22783e-12,-2.53719e-19,-4.53704e-09,-1.08844e-21
6.32994e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131002,-8,3.02665e-06,2.05755e-05,0.00832277,-0.00333345,-1.64442e-18,-1.21036e-16,-1.36784e-09,-5.42426e-19,-4.65389e-09,-1.09898e-21
6.38855e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131002,-8,-8.01514e-06,-1.98533e-06,0.0454701,-0.213542,-3.56824e-16,-1.33536e-14,-1.28386e-08,-4.66809e-19,-5.28131e-09,-1.10937e-21
6.44716e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131001,-8,-5.87871e-05,-7.61237e-05,0.133491,-1.50787,-1.13891e-14,-2.51534e-13,-5.33652e-08,-3.26787e-18,-7.38348e-09,-1.11981e-21
6.50577e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131001,-8,-0.000177504,-0.000252096,0.294343,-5.9292,-1.44134e-13,-1.96817e-12,-1.52191e-07,-2.90414e-17,-1.24686e-08,-1.13032e-21
6.56439e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131,-8,-0.000349212,-0.000580345,0.549972,-17.1784,-1.05775e-12,-9.20868e-12,-3.48846e-07,-1.41661e-16,-2.25968e-08,-1.14086e-21
6.623e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.131,-8,-0.000540241,-0.00123379,0.922307,-41.0388,-5.41123e-12,-3.14889e-11,-6.93127e-07,-5.74737e-16,-4.03799e-08,-1.15142e-21
6.68161e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.130999,-8,-0.000757305,-0.00258979,1.43325,-85.7774,-2.13995e-11,-8.75868e-11,-1.24508e-06,-2.31309e-15,-6.89559e-08,-1.162e-21
6.74022e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.130999,-8,-0.00102493,-0.00522673,2.10465,-162.412,-6.97193e-11,-2.10105e-10,-2.07494e-06,-8.87969e-15,-1.11989e-07,-1.1726e-21
6.79883e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.130998,-7.99999,-0.00129976,-0.0098483,2.95834,-284.888,-1.95248e-10,-4.49505e-10,-3.26313e-06,-3.03488e-14,-1.737e-07,-1.18321e-21
6.85744e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.130998,-7.99999,-0.001447,-0.0172907,4.01604,-470.109,-4.84279e-10,-8.76954e-10,-4.90014e-06,-9.12213e-14,-2.58822e-07,-1.1938e-21
6.91605e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.45658e-06,0,0.130998,-7.99999,-0.00127474,-0.0284813,5.29941,-737.826,-1.08747e-09,-1.58684e-09,-7.08647e-06,-2.43437e-13,-3.72434e-07,-1.20444e-21
