t,toolFx,toolFy,toolFz,toolX,toolY,toolZ,toolVx,toolVy,toolVz,work,toolKE,nBroken,nFrag,detachedVol,specificEnergy,grpZ,grpVz,grpFx,grpFy,grpFz,grpSzz,eEl,eJnt,eGc,eFric,eCund,eLys
2.04927e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131485,-8,0,0,0,0.042184,-3.00664e-20,-1.73548e-18,0,0,-3.07809e-09,-2.96113e-21
2.05743e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131485,-8,0,0,0,0.042472,-3.02999e-20,-1.74508e-18,0,0,-3.09685e-09,-2.97512e-21
2.0656e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131485,-8,0,0,0,0.0429654,-3.05181e-20,-1.75375e-18,0,0,-3.1156e-09,-2.98911e-21
2.07376e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131485,-8,0,0,0,0.0429372,-3.07359e-20,-1.7626e-18,0,0,-3.13421e-09,-3.0031e-21
2.08193e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131485,-8,0,0,0,0.0432114,-3.09488e-20,-1.77222e-18,0,0,-3.15304e-09,-3.01701e-21
2.09009e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131485,-8,0,0,0,0.0433563,-3.11725e-20,-1.78205e-18,0,0,-3.17213e-09,-3.03095e-21
2.09825e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131485,-8,0,0,0,0.0438968,-3.14153e-20,-1.79143e-18,0,0,-3.19122e-09,-3.04488e-21
2.10642e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131485,-8,0,0,0,0.0439531,-3.16714e-20,-1.80034e-18,0,0,-3.21024e-09,-3.05885e-21
2.11458e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131485,-8,0,0,0,0.0443266,-3.19352e-20,-1.81067e-18,0,0,-3.22936e-09,-3.07285e-21
2.12275e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131485,-8,0,0,0,0.044663,-3.21943e-20,-1.82007e-18,0,0,-3.24886e-09,-3.08681e-21
2.13091e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0449029,-3.24498e-20,-1.82875e-18,0,0,-3.2682e-09,-3.10079e-21
2.13908e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0452275,-3.27056e-20,-1.83889e-18,0,0,-3.28739e-09,-3.11474e-21
2.14724e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0453885,-3.29739e-20,-1.84954e-18,0,0,-3.30688e-09,-3.12867e-21
2.15541e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0456004,-3.32558e-20,-1.85864e-18,0,0,-3.32644e-09,-3.1426e-21
2.16357e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0459144,-3.35365e-20,-1.86743e-18,0,0,-3.34613e-09,-3.15655e-21
2.17173e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.046103,-3.38217e-20,-1.8777e-18,0,0,-3.366e-09,-3.17053e-21
2.1799e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.046323,-3.40994e-20,-1.88776e-18,0,0,-3.38607e-09,-3.18444e-21
2.18806e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0466136,-3.43711e-20,-1.89761e-18,0,0,-3.40626e-09,-3.1984e-21
2.19623e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0467249,-3.46323e-20,-1.90784e-18,0,0,-3.42648e-09,-3.2124e-21
2.20439e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0473138,-3.48892e-20,-1.91799e-18,0,0,-3.44659e-09,-3.22644e-21
2.21256e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0475762,-3.51524e-20,-1.92871e-18,0,0,-3.46705e-09,-3.24047e-21
2.22072e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0476828,-3.54206e-20,-1.93814e-18,0,0,-3.48768e-09,-3.25442e-21
2.22888e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0481156,-3.56881e-20,-1.94819e-18,0,0,-3.50825e-09,-3.26841e-21
2.23705e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0482658,-3.59471e-20,-1.95914e-18,0,0,-3.52893e-09,-3.28235e-21
2.24521e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0484995,-3.61937e-20,-1.97018e-18,0,0,-3.54983e-09,-3.29631e-21
2.25338e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131484,-8,0,0,0,0.0488568,-3.64311e-20,-1.98116e-18,0,0,-3.57079e-09,-3.31029e-21
2.26154e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0489575,-3.66509e-20,-1.99153e-18,0,0,-3.59186e-09,-3.32431e-21
2.26971e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0491238,-3.6866e-20,-2.00156e-18,0,0,-3.61288e-09,-3.33826e-21
2.27787e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0492508,-3.70978e-20,-2.01206e-18,0,0,-3.63398e-09,-3.35226e-21
2.28604e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0496913,-3.73709e-20,-2.0244e-18,0,0,-3.65528e-09,-3.36621e-21
2.2942e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0498058,-3.76647e-20,-2.03609e-18,0,0,-3.67684e-09,-3.38017e-21
2.30236e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0500215,-3.79583e-20,-2.04633e-18,0,0,-3.6982e-09,-3.39415e-21
2.31053e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0504045,-3.82351e-20,-2.05715e-18,0,0,-3.71971e-09,-3.40814e-21
2.31869e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0507981,-3.85047e-20,-2.06867e-18,0,0,-3.74119e-09,-3.42214e-21
2.32686e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0506598,-3.87686e-20,-2.08028e-18,0,0,-3.76262e-09,-3.43616e-21
2.33502e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0510123,-3.90381e-20,-2.09141e-18,0,0,-3.78435e-09,-3.45021e-21
2.34319e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0512381,-3.93268e-20,-2.10312e-18,0,0,-3.80608e-09,-3.46421e-21
2.35135e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0517118,-3.96379e-20,-2.11517e-18,0,0,-3.8281e-09,-3.47825e-21
2.35952e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0519195,-3.99466e-20,-2.12585e-18,0,0,-3.84988e-09,-3.49226e-21
2.36768e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0522174,-4.02611e-20,-2.13739e-18,0,0,-3.87184e-09,-3.50625e-21
2.37584e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131483,-8,0,0,0,0.0524957,-4.05693e-20,-2.14899e-18,0,0,-3.89394e-09,-3.5202e-21
2.38401e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0526706,-4.08741e-20,-2.16177e-18,0,0,-3.9159e-09,-3.53419e-21
2.39217e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0530901,-4.11576e-20,-2.17402e-18,0,0,-3.93813e-09,-3.54819e-21
2.40034e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0532762,-4.14229e-20,-2.18519e-18,0,0,-3.96034e-09,-3.5622e-21
2.4085e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0534972,-4.16901e-20,-2.19675e-18,0,0,-3.98249e-09,-3.57621e-21
2.41667e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.053837,-4.19706e-20,-2.20901e-18,0,0,-4.0046e-09,-3.59022e-21
2.42483e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0540131,-4.22666e-20,-2.22199e-18,0,0,-4.02686e-09,-3.60427e-21
2.433e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0542628,-4.25707e-20,-2.23419e-18,0,0,-4.04914e-09,-3.61823e-21
2.44116e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0545909,-4.28772e-20,-2.24507e-18,0,0,-4.07138e-09,-3.63217e-21
2.44932e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0549287,-4.31853e-20,-2.25719e-18,0,0,-4.09361e-09,-3.64618e-21
2.45749e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0551509,-4.34849e-20,-2.27049e-18,0,0,-4.116e-09,-3.66017e-21
2.46565e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0552425,-4.37699e-20,-2.28305e-18,0,0,-4.13842e-09,-3.67415e-21
2.47382e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0555974,-4.404e-20,-2.29486e-18,0,0,-4.16067e-09,-3.68818e-21
2.48198e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0558354,-4.43141e-20,-2.30766e-18,0,0,-4.18297e-09,-3.7023e-21
2.49015e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0560754,-4.45828e-20,-2.32005e-18,0,0,-4.20533e-09,-3.71634e-21
2.49831e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131482,-8,0,0,0,0.0562632,-4.4854e-20,-2.33221e-18,0,0,-4.22753e-09,-3.73041e-21
2.50647e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0564356,-4.51279e-20,-2.34461e-18,0,0,-4.24965e-09,-3.74437e-21
2.51464e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0567572,-4.5399e-20,-2.35765e-18,0,0,-4.27184e-09,-3.75841e-21
2.5228e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0570891,-4.56624e-20,-2.37082e-18,0,0,-4.29413e-09,-3.77242e-21
2.53097e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0572858,-4.59067e-20,-2.38312e-18,0,0,-4.31634e-09,-3.78645e-21
2.53913e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0574696,-4.61547e-20,-2.39521e-18,0,0,-4.33844e-09,-3.80049e-21
2.5473e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0576589,-4.64236e-20,-2.40685e-18,0,0,-4.36028e-09,-3.81449e-21
2.55546e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0580773,-4.67165e-20,-2.41941e-18,0,0,-4.3821e-09,-3.82854e-21
2.56363e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0582302,-4.70306e-20,-2.43313e-18,0,0,-4.40407e-09,-3.84253e-21
2.57179e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0585988,-4.73502e-20,-2.44588e-18,0,0,-4.42611e-09,-3.85659e-21
2.57995e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0590184,-4.76424e-20,-2.45708e-18,0,0,-4.44791e-09,-3.87062e-21
2.58812e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0593571,-4.79114e-20,-2.46896e-18,0,0,-4.46957e-09,-3.88472e-21
2.59628e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0596764,-4.81684e-20,-2.48237e-18,0,0,-4.49132e-09,-3.89881e-21
2.60445e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.059843,-4.843e-20,-2.49542e-18,0,0,-4.51298e-09,-3.9129e-21
2.61261e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0602788,-4.8693e-20,-2.50691e-18,0,0,-4.53462e-09,-3.92692e-21
2.62078e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0603989,-4.89579e-20,-2.51822e-18,0,0,-4.556e-09,-3.94087e-21
2.62894e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131481,-8,0,0,0,0.0607737,-4.92147e-20,-2.5312e-18,0,0,-4.57733e-09,-3.9548e-21
2.63711e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.0608766,-4.9456e-20,-2.54479e-18,0,0,-4.59889e-09,-3.96877e-21
2.64527e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.0611429,-4.96882e-20,-2.55641e-18,0,0,-4.62018e-09,-3.98275e-21
2.65343e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.0614002,-4.99226e-20,-2.56762e-18,0,0,-4.64123e-09,-3.9967e-21
2.6616e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.06166,-5.01685e-20,-2.58031e-18,0,0,-4.66212e-09,-4.01072e-21
2.66976e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.0619317,-5.0426e-20,-2.59334e-18,0,0,-4.68318e-09,-4.0247e-21
2.67793e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.0621032,-5.0686e-20,-2.60427e-18,0,0,-4.70415e-09,-4.03875e-21
2.68609e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.0624034,-5.09531e-20,-2.6159e-18,0,0,-4.72471e-09,-4.05279e-21
2.69426e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.0627055,-5.12349e-20,-2.62925e-18,0,0,-4.74533e-09,-4.06687e-21
2.70242e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.062866,-5.15027e-20,-2.64155e-18,0,0,-4.76608e-09,-4.08094e-21
2.71059e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.0631117,-5.17489e-20,-2.65168e-18,0,0,-4.78647e-09,-4.09499e-21
2.71875e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.0635243,-5.20015e-20,-2.6633e-18,0,0,-4.80665e-09,-4.10896e-21
2.72691e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.0638371,-5.22662e-20,-2.67671e-18,0,0,-4.82684e-09,-4.12291e-21
2.73508e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.0639803,-5.25244e-20,-2.68774e-18,0,0,-4.84715e-09,-4.13682e-21
2.74324e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.0642658,-5.27632e-20,-2.69789e-18,0,0,-4.86707e-09,-4.15084e-21
2.75141e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.13148,-8,0,0,0,0.0644245,-5.30014e-20,-2.71081e-18,0,0,-4.88693e-09,-4.16482e-21
2.75957e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0647089,-5.3218e-20,-2.72234e-18,0,0,-4.90698e-09,-4.17883e-21
2.76774e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0651038,-5.34148e-20,-2.73282e-18,0,0,-4.92672e-09,-4.19285e-21
2.7759e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.065205,-5.36059e-20,-2.74482e-18,0,0,-4.94629e-09,-4.20692e-21
2.78407e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0654387,-5.3803e-20,-2.75668e-18,0,0,-4.96601e-09,-4.22097e-21
2.79223e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0657912,-5.40047e-20,-2.76694e-18,0,0,-4.98534e-09,-4.23502e-21
2.80039e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0657316,-5.42215e-20,-2.7781e-18,0,0,-5.00461e-09,-4.24906e-21
2.80856e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0661395,-5.44491e-20,-2.79017e-18,0,0,-5.02404e-09,-4.26309e-21
2.81672e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0662148,-5.46806e-20,-2.80088e-18,0,0,-5.04323e-09,-4.2771e-21
2.82489e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0664427,-5.49065e-20,-2.81043e-18,0,0,-5.06212e-09,-4.29111e-21
2.83305e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0666942,-5.51407e-20,-2.82238e-18,0,0,-5.0809e-09,-4.30517e-21
2.84122e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0669788,-5.53679e-20,-2.83362e-18,0,0,-5.09995e-09,-4.31927e-21
2.84938e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0671564,-5.55819e-20,-2.84264e-18,0,0,-5.11873e-09,-4.3334e-21
2.85754e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0673064,-5.57933e-20,-2.85371e-18,0,0,-5.13725e-09,-4.34749e-21
2.86571e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0676137,-5.59957e-20,-2.86558e-18,0,0,-5.15596e-09,-4.36158e-21
2.87387e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131479,-8,0,0,0,0.0678539,-5.61824e-20,-2.8752e-18,0,0,-5.17448e-09,-4.3757e-21
2.88204e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0679288,-5.63816e-20,-2.88557e-18,0,0,-5.19277e-09,-4.38982e-21
2.8902e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0681608,-5.65955e-20,-2.89629e-18,0,0,-5.21104e-09,-4.40391e-21
2.89837e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0683542,-5.68045e-20,-2.90653e-18,0,0,-5.22936e-09,-4.41802e-21
2.90653e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0685578,-5.70028e-20,-2.91644e-18,0,0,-5.24739e-09,-4.43205e-21
2.9147e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0688699,-5.71994e-20,-2.92638e-18,0,0,-5.26527e-09,-4.44616e-21
2.92286e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0691503,-5.73935e-20,-2.93714e-18,0,0,-5.28313e-09,-4.46019e-21
2.93102e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0693134,-5.75696e-20,-2.9476e-18,0,0,-5.30109e-09,-4.47417e-21
2.93919e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0694068,-5.77299e-20,-2.95624e-18,0,0,-5.31873e-09,-4.48821e-21
2.94735e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0696143,-5.78999e-20,-2.96639e-18,0,0,-5.33632e-09,-4.50227e-21
2.95552e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0695639,-5.80643e-20,-2.97663e-18,0,0,-5.35389e-09,-4.51633e-21
2.96368e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.069759,-5.82163e-20,-2.98624e-18,0,0,-5.37137e-09,-4.53039e-21
2.97185e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0698335,-5.83585e-20,-2.99562e-18,0,0,-5.38872e-09,-4.54448e-21
2.98001e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0699726,-5.85026e-20,-3.00516e-18,0,0,-5.40589e-09,-4.55855e-21
2.98818e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0702084,-5.86563e-20,-3.0156e-18,0,0,-5.42303e-09,-4.57258e-21
2.99634e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.070117,-5.88114e-20,-3.02494e-18,0,0,-5.44031e-09,-4.5866e-21
3.0045e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131478,-8,0,0,0,0.0703835,-5.89695e-20,-3.03327e-18,0,0,-5.4573e-09,-4.60063e-21
3.01267e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0704466,-5.91264e-20,-3.04266e-18,0,0,-5.47414e-09,-4.61473e-21
3.02083e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0705052,-5.92812e-20,-3.05308e-18,0,0,-5.49115e-09,-4.62882e-21
3.029e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0706443,-5.94181e-20,-3.06211e-18,0,0,-5.50808e-09,-4.64284e-21
3.03716e-06,0,0,0,1e+09,1e+09,1e+09,0,0,0,0,0,0,2,5.5138e-06,0,0.131477,-8,0,0,0,0.0709264,-5.95458e-20,-3.07043e-18,0,0,-5.52473e-09,-4.65695e-21
